#SampleID	BioSample	Experiment	Library_Name	MBases	MBytes	Run	SRA_Sample	Sample_Name	anonymized_name	batch_areal_prod	batch_avg_vol_prod	batch_daughter_culture_id	batch_end_date	batch_g_l_finish	batch_g_l_start	batch_id	batch_media_n_source	batch_media_salt_g_l	batch_parent_culture_id	batch_start_date	batch_total_fames_dry	collection_date	collection_timestamp	day	day_of_year	description_duplicate	elite_cells_counted	elite_cells_per_ml	g_dna_plate	g_dna_well	growth_cycle_day	host_subject_id	month	no3_per_l_start_mm	nonchlorophyll_cell_count	od_750_g_ld_panel_growth_rate	od_750_panel_growth_rate	overall_day	panel	par_mol_m2_day	percent_elite	percent_nonchlorophyll	percent_weed	po4_start_mm	sample_drymass	sample_od_750	sample_type	sampling_point_in_growth_cycle	season	system	system_vol_liters	tot_nonchlorophyll_events_ml	total_cells_per_ml	total_growth_cycle_days	total_weed_cells_per_ml	weed_cells_counted	year	Assay_Type	AvgSpotLen	BioProject	Center_Name	Consent	DATASTORE_filetype	DATASTORE_provider	ENA_FIRST_PUBLIC	ENA_LAST_UPDATE	InsertSize	Instrument	LibraryLayout	LibrarySelection	LibrarySource	LoadDate	Organism	Platform	ReleaseDate	SRA_Study	altitude	assigned_from_geo	common_name	depth	dna_extracted	elevation	env_biome	env_feature	env_matter	extracted_dna_avail_now	geographic_location_country_and_or_sea	host_common_name	host_taxid	latitude	longitude	physical_samp_avail_now	physical_specimen_location	physical_specimen_remaining	public	required_sample_info_status	title
ERR874207	SAMEA3376065	ERX953810	1902.259	2	1	ERR874207	ERS717827	qiime_ppdid_189:1902.259	259	None	None	None	1/25/12	2.3	1.7	-	NaNO3	20	None	11/23/11	None	12/9/11	12/9/11 0:00	9	343	Bioreactor sample taken from panel S1 in system Viking	1.30E+04	1.05E+08	2	F12	16	259	12	3	2640	0.01	0.03	181	S5	None	76	15	8.8	1.104	1.6	4.7	bioreactor content	0.3	fall	Viking	40	2.13E+07	1.39E+08	63	1.22E+07	1508	2011	OTHER	151	PRJEB9328	"COLORADO CENTER FOR MICROBIAL ECOLOGY, UNIVERSITY "	public	sra	ncbi	6/23/17	3/9/18	0	unspecified	SINGLE	unspecified	METAGENOMIC	6/25/17	bioreactor metagenome	ILLUMINA	6/24/17	ERP010414	0	y	bioreactor metagenome	0	TRUE	1516.214	ENVO:bioreactor	ENVO:bioreactor	ENVO:fresh water	y	GAZ:United States of America	bioreactor sample	1076179	40.594	-105.075	TRUE	UCSDMI	TRUE	y	completed	Fulbright_biofuels
ERR874208	SAMEA3376066	ERX953811	1902.26	3	1	ERR874208	ERS717828	qiime_ppdid_189:1902.26	26	7.88	0.12	927	8/11/11	2.8	0.89	916	NaNO3	20	901	7/28/11	35.5	8/5/11	8/5/11 0:00	5	217	Bioreactor sample taken from panel B2 in system AGS	2.44E+04	2.88E+08	1	B5	8	26	8	3	632	0.09	0.24	14	B5	54	97	2.53	0	1.104	1.76	5	bioreactor content	0.6	summer	AGS	200	7.47E+06	2.96E+08	13.75	3.55E+04	3	2011	OTHER	151	PRJEB9328	"COLORADO CENTER FOR MICROBIAL ECOLOGY, UNIVERSITY "	public	sra	ncbi	6/23/17	3/9/18	0	unspecified	SINGLE	unspecified	METAGENOMIC	6/25/17	bioreactor metagenome	ILLUMINA	6/24/17	ERP010414	0	y	bioreactor metagenome	0	TRUE	1516.214	ENVO:bioreactor	ENVO:bioreactor	ENVO:fresh water	y	GAZ:United States of America	bioreactor sample	1076179	40.594	-105.075	TRUE	UCSDMI	TRUE	y	completed	Fulbright_biofuels
ERR874209	SAMEA3376067	ERX953812	1902.26	4	2	ERR874209	ERS717829	qiime_ppdid_189:1902.260	260	None	None	None	1/25/12	4.4	1.7	-	NaNO3	20	None	11/28/11	None	12/9/11	12/9/11 0:00	9	343	Bioreactor sample taken from panel S2 in system Viking	2.05E+04	1.95E+08	2	G1	11	260	12	3	3401	0.05	0.14	181	S6	None	82	14	4.4	1.104	2.2	6.4	bioreactor content	0.2	fall	Viking	40	3.24E+07	2.38E+08	58	1.06E+07	1107	2011	OTHER	151	PRJEB9328	"COLORADO CENTER FOR MICROBIAL ECOLOGY, UNIVERSITY "	public	sra	ncbi	6/23/17	3/9/18	0	unspecified	SINGLE	unspecified	METAGENOMIC	6/25/17	bioreactor metagenome	ILLUMINA	6/24/17	ERP010414	0	y	bioreactor metagenome	0	TRUE	1516.214	ENVO:bioreactor	ENVO:bioreactor	ENVO:fresh water	y	GAZ:United States of America	bioreactor sample	1076179	40.594	-105.075	TRUE	UCSDMI	TRUE	y	completed	Fulbright_biofuels
ERR874210	SAMEA3376068	ERX953813	1902.261	3	1	ERR874210	ERS717830	qiime_ppdid_189:1902.261	261	None	None	None	1/25/12	3.9	1.2	-	NaNO3	20	None	11/22/11	None	12/9/11	12/9/11 0:00	9	343	Bioreactor sample taken from panel S3 in system Viking	2.24E+04	2.42E+08	2	G2	17	261	12	3	1757	0.04	0.11	181	S7	None	90	7	3.4	1.104	2.5	7.2	bioreactor content	0.3	fall	Viking	40	1.90E+07	2.70E+08	64	9.27E+06	858	2011	OTHER	151	PRJEB9328	"COLORADO CENTER FOR MICROBIAL ECOLOGY, UNIVERSITY "	public	sra	ncbi	6/23/17	3/9/18	0	unspecified	SINGLE	unspecified	METAGENOMIC	6/25/17	bioreactor metagenome	ILLUMINA	6/24/17	ERP010414	0	y	bioreactor metagenome	0	TRUE	1516.214	ENVO:bioreactor	ENVO:bioreactor	ENVO:fresh water	y	GAZ:United States of America	bioreactor sample	1076179	40.594	-105.075	TRUE	UCSDMI	TRUE	y	completed	Fulbright_biofuels
ERR874211	SAMEA3376069	ERX953814	1902.262	4	1	ERR874211	ERS717831	qiime_ppdid_189:1902.262	262	None	None	None	1/25/12	4	1.4	-	NaNO3	20	None	11/22/11	None	12/9/11	12/9/11 0:00	9	343	Bioreactor sample taken from panel S5 in system Viking	2.27E+04	2.63E+08	2	G3	17	262	12	3	1575	0.04	0.12	181	S8	None	91	6	2.9	1.104	2.7	7.8	bioreactor content	0.3	fall	Viking	40	1.82E+07	2.89E+08	64	8.40E+06	726	2011	OTHER	151	PRJEB9328	"COLORADO CENTER FOR MICROBIAL ECOLOGY, UNIVERSITY "	public	sra	ncbi	6/23/17	3/9/18	0	unspecified	SINGLE	unspecified	METAGENOMIC	6/25/17	bioreactor metagenome	ILLUMINA	6/24/17	ERP010414	0	y	bioreactor metagenome	0	TRUE	1516.214	ENVO:bioreactor	ENVO:bioreactor	ENVO:fresh water	y	GAZ:United States of America	bioreactor sample	1076179	40.594	-105.075	TRUE	UCSDMI	TRUE	y	completed	Fulbright_biofuels
ERR874212	SAMEA3376070	ERX953815	1902.263	3	1	ERR874212	ERS717832	qiime_ppdid_189:1902.263	263	None	None	None	2/6/12	6	1	-	NaNO3	20	None	11/22/11	None	1/9/12	1/9/12 0:00	9	9	Bioreactor sample taken from panel S6 in system Viking	2.11E+04	3.96E+08	2	G4	48	263	1	3	3857	0.07	0.19	193	S1	None	84	15	0	1.104	4.6	13.1	bioreactor content	0.6	winter	Viking	40	7.23E+07	4.69E+08	75	1.12E+05	6	2012	OTHER	151	PRJEB9328	"COLORADO CENTER FOR MICROBIAL ECOLOGY, UNIVERSITY "	public	sra	ncbi	6/23/17	3/9/18	0	unspecified	SINGLE	unspecified	METAGENOMIC	6/25/17	bioreactor metagenome	ILLUMINA	6/24/17	ERP010414	0	y	bioreactor metagenome	0	TRUE	1516.214	ENVO:bioreactor	ENVO:bioreactor	ENVO:fresh water	y	GAZ:United States of America	bioreactor sample	1076179	40.594	-105.075	TRUE	UCSDMI	TRUE	y	completed	Fulbright_biofuels
ERR874213	SAMEA3376071	ERX953816	1902.264	3	1	ERR874213	ERS717833	qiime_ppdid_189:1902.264	264	None	None	None	2/6/12	5.9	1.1	-	NaNO3	20	None	11/22/11	None	1/9/12	1/9/12 0:00	9	9	Bioreactor sample taken from panel S7 in system Viking	2.20E+04	3.88E+08	2	G5	48	264	1	3	2946	0.07	0.19	193	S2	None	88	12	0.1	1.104	4.7	13.4	bioreactor content	0.6	winter	Viking	40	5.19E+07	4.41E+08	76	6.34E+05	36	2012	OTHER	151	PRJEB9328	"COLORADO CENTER FOR MICROBIAL ECOLOGY, UNIVERSITY "	public	sra	ncbi	6/23/17	3/9/18	0	unspecified	SINGLE	unspecified	METAGENOMIC	6/25/17	bioreactor metagenome	ILLUMINA	6/24/17	ERP010414	0	y	bioreactor metagenome	0	TRUE	1516.214	ENVO:bioreactor	ENVO:bioreactor	ENVO:fresh water	y	GAZ:United States of America	bioreactor sample	1076179	40.594	-105.075	TRUE	UCSDMI	TRUE	y	completed	Fulbright_biofuels
ERR874214	SAMEA3376072	ERX953817	1902.265	4	2	ERR874214	ERS717834	qiime_ppdid_189:1902.265	265	None	None	None	2/6/12	5.4	2.2	-	NaNO3	20	None	11/28/11	None	1/9/12	1/9/12 0:00	9	9	Bioreactor sample taken from panel S8 in system Viking	2.40E+04	5.82E+08	2	G6	42	265	1	3	937	0.05	0.15	193	S3	None	96	4	0.1	1.104	3.7	10.5	bioreactor content	0.6	winter	Viking	40	2.27E+07	6.05E+08	70	3.39E+05	14	2012	OTHER	151	PRJEB9328	"COLORADO CENTER FOR MICROBIAL ECOLOGY, UNIVERSITY "	public	sra	ncbi	6/23/17	3/9/18	0	unspecified	SINGLE	unspecified	METAGENOMIC	6/25/17	bioreactor metagenome	ILLUMINA	6/24/17	ERP010414	0	y	bioreactor metagenome	0	TRUE	1516.214	ENVO:bioreactor	ENVO:bioreactor	ENVO:fresh water	y	GAZ:United States of America	bioreactor sample	1076179	40.594	-105.075	TRUE	UCSDMI	TRUE	y	completed	Fulbright_biofuels
ERR874215	SAMEA3376073	ERX953818	1902.266	3	1	ERR874215	ERS717835	qiime_ppdid_189:1902.266	266	None	None	None	1/19/12	4	0.5	-	NaNO3	20	None	12/8/11	None	1/9/12	1/9/12 0:00	9	9	Bioreactor sample taken from panel N1 in system Viking	2.29E+04	3.70E+08	2	G7	32	266	1	3	673	0.08	0.24	175	S4	None	97	3	0.1	1.104	3.5	10	bioreactor content	0.8	winter	Viking	40	1.09E+07	3.83E+08	42	3.55E+05	22	2012	OTHER	151	PRJEB9328	"COLORADO CENTER FOR MICROBIAL ECOLOGY, UNIVERSITY "	public	sra	ncbi	6/23/17	3/9/18	0	unspecified	SINGLE	unspecified	METAGENOMIC	6/25/17	bioreactor metagenome	ILLUMINA	6/24/17	ERP010414	0	y	bioreactor metagenome	0	TRUE	1516.214	ENVO:bioreactor	ENVO:bioreactor	ENVO:fresh water	y	GAZ:United States of America	bioreactor sample	1076179	40.594	-105.075	TRUE	UCSDMI	TRUE	y	completed	Fulbright_biofuels
ERR874216	SAMEA3376074	ERX953819	1902.267	3	1	ERR874216	ERS717836	qiime_ppdid_189:1902.267	267	None	None	None	1/25/12	2.3	1.7	-	NaNO3	20	None	11/23/11	None	1/9/12	1/9/12 0:00	9	9	Bioreactor sample taken from panel N2 in system Viking	6.85E+03	1.11E+08	2	G8	47	267	1	3	1649	0.01	0.03	181	S5	None	74	18	6.5	1.104	2.3	6.7	bioreactor content	0.7	winter	Viking	40	2.66E+07	1.49E+08	63	9.65E+06	597	2012	OTHER	151	PRJEB9328	"COLORADO CENTER FOR MICROBIAL ECOLOGY, UNIVERSITY "	public	sra	ncbi	6/23/17	3/9/18	0	unspecified	SINGLE	unspecified	METAGENOMIC	6/25/17	bioreactor metagenome	ILLUMINA	6/24/17	ERP010414	0	y	bioreactor metagenome	0	TRUE	1516.214	ENVO:bioreactor	ENVO:bioreactor	ENVO:fresh water	y	GAZ:United States of America	bioreactor sample	1076179	40.594	-105.075	TRUE	UCSDMI	TRUE	y	completed	Fulbright_biofuels
ERR874217	SAMEA3376075	ERX953820	1902.268	4	2	ERR874217	ERS717837	qiime_ppdid_189:1902.268	268	None	None	None	1/25/12	4.4	1.7	-	NaNO3	20	None	11/28/11	None	1/9/12	1/9/12 0:00	9	9	Bioreactor sample taken from panel N3 in system Viking	1.46E+04	2.36E+08	2	G9	42	268	1	3	2882	0.05	0.14	181	S6	None	79	16	3.8	1.104	3.7	10.7	bioreactor content	0.7	winter	Viking	40	4.66E+07	2.99E+08	58	1.12E+07	695	2012	OTHER	151	PRJEB9328	"COLORADO CENTER FOR MICROBIAL ECOLOGY, UNIVERSITY "	public	sra	ncbi	6/23/17	3/9/18	0	unspecified	SINGLE	unspecified	METAGENOMIC	6/25/17	bioreactor metagenome	ILLUMINA	6/24/17	ERP010414	0	y	bioreactor metagenome	0	TRUE	1516.214	ENVO:bioreactor	ENVO:bioreactor	ENVO:fresh water	y	GAZ:United States of America	bioreactor sample	1076179	40.594	-105.075	TRUE	UCSDMI	TRUE	y	completed	Fulbright_biofuels
ERR874218	SAMEA3376076	ERX953821	1902.269	3	1	ERR874218	ERS717838	qiime_ppdid_189:1902.269	269	None	None	None	1/25/12	3.9	1.2	-	NaNO3	20	None	11/22/11	None	1/9/12	1/9/12 0:00	9	9	Bioreactor sample taken from panel N4 in system Viking	1.52E+04	2.45E+08	2	G10	48	269	1	3	1462	0.04	0.11	181	S7	None	89	9	2.2	1.104	3.8	10.9	bioreactor content	0.8	winter	Viking	40	2.36E+07	2.76E+08	64	6.17E+06	382	2012	OTHER	151	PRJEB9328	"COLORADO CENTER FOR MICROBIAL ECOLOGY, UNIVERSITY "	public	sra	ncbi	6/23/17	3/9/18	0	unspecified	SINGLE	unspecified	METAGENOMIC	6/25/17	bioreactor metagenome	ILLUMINA	6/24/17	ERP010414	0	y	bioreactor metagenome	0	TRUE	1516.214	ENVO:bioreactor	ENVO:bioreactor	ENVO:fresh water	y	GAZ:United States of America	bioreactor sample	1076179	40.594	-105.075	TRUE	UCSDMI	TRUE	y	completed	Fulbright_biofuels
ERR874219	SAMEA3376077	ERX953822	1902.27	3	1	ERR874219	ERS717839	qiime_ppdid_189:1902.27	27	7.88	0.12	927	8/11/11	2.8	0.89	916	NaNO3	20	901	7/28/11	35.5	8/5/11	8/5/11 0:00	5	217	Bioreactor sample taken from panel B5 in system AGS	2.43E+04	3.13E+08	1	B6	8	27	8	3	723	0.15	0.43	14	B8	54	97	2.89	0.1	1.104	2.03	5.8	bioreactor content	0.6	summer	AGS	200	9.31E+06	3.22E+08	13.75	1.55E+05	12	2011	OTHER	151	PRJEB9328	"COLORADO CENTER FOR MICROBIAL ECOLOGY, UNIVERSITY "	public	sra	ncbi	6/23/17	3/9/18	0	unspecified	SINGLE	unspecified	METAGENOMIC	6/25/17	bioreactor metagenome	ILLUMINA	6/24/17	ERP010414	0	y	bioreactor metagenome	0	TRUE	1516.214	ENVO:bioreactor	ENVO:bioreactor	ENVO:fresh water	y	GAZ:United States of America	bioreactor sample	1076179	40.594	-105.075	TRUE	UCSDMI	TRUE	y	completed	Fulbright_biofuels
ERR874220	SAMEA3376078	ERX953823	1902.27	3	1	ERR874220	ERS717840	qiime_ppdid_189:1902.270	270	None	None	None	1/25/12	4	1.4	-	NaNO3	20	None	11/22/11	None	1/9/12	1/9/12 0:00	9	9	Bioreactor sample taken from panel S1 in system Viking	1.83E+04	2.95E+08	2	G11	48	270	1	3	1373	0.04	0.12	181	S8	None	91	7	0.9	1.104	3.8	10.8	bioreactor content	0.8	winter	Viking	40	2.22E+07	3.23E+08	64	3.04E+06	188	2012	OTHER	151	PRJEB9328	"COLORADO CENTER FOR MICROBIAL ECOLOGY, UNIVERSITY "	public	sra	ncbi	6/23/17	3/9/18	0	unspecified	SINGLE	unspecified	METAGENOMIC	6/25/17	bioreactor metagenome	ILLUMINA	6/24/17	ERP010414	0	y	bioreactor metagenome	0	TRUE	1516.214	ENVO:bioreactor	ENVO:bioreactor	ENVO:fresh water	y	GAZ:United States of America	bioreactor sample	1076179	40.594	-105.075	TRUE	UCSDMI	TRUE	y	completed	Fulbright_biofuels
ERR874221	SAMEA3376079	ERX953824	1902.271	1	1	ERR874221	ERS717841	qiime_ppdid_189:1902.271	271	None	None	None	2/6/12	6	1	-	NaNO3	20	None	11/22/11	None	2/6/12	2/6/12 0:00	6	37	Bioreactor sample taken from panel S2 in system Viking	1.39E+04	5.04E+08	2	G12	76	271	2	3	1123	0.07	0.19	193	S1	None	92	7	0	1.104	6	17.1	bioreactor content	1	winter	Viking	40	4.08E+07	5.45E+08	76	7.27E+04	2	2012	OTHER	151	PRJEB9328	"COLORADO CENTER FOR MICROBIAL ECOLOGY, UNIVERSITY "	public	sra	ncbi	6/23/17	3/9/18	0	unspecified	SINGLE	unspecified	METAGENOMIC	6/25/17	bioreactor metagenome	ILLUMINA	6/24/17	ERP010414	0	y	bioreactor metagenome	0	TRUE	1516.214	ENVO:bioreactor	ENVO:bioreactor	ENVO:fresh water	y	GAZ:United States of America	bioreactor sample	1076179	40.594	-105.075	TRUE	UCSDMI	TRUE	y	completed	Fulbright_biofuels
ERR874222	SAMEA3376080	ERX953825	1902.272	2	1	ERR874222	ERS717842	qiime_ppdid_189:1902.272	272	None	None	None	2/6/12	5.9	1.1	-	NaNO3	20	None	11/22/11	None	2/6/12	2/6/12 0:00	6	37	Bioreactor sample taken from panel S3 in system Viking	1.37E+04	4.86E+08	2	H1	76	272	2	3	1249	0.07	0.19	193	S2	None	91	8	0.2	1.104	5.9	17	bioreactor content	1	winter	Viking	40	4.42E+07	5.31E+08	76	8.50E+05	24	2012	OTHER	151	PRJEB9328	"COLORADO CENTER FOR MICROBIAL ECOLOGY, UNIVERSITY "	public	sra	ncbi	6/23/17	3/9/18	0	unspecified	SINGLE	unspecified	METAGENOMIC	6/25/17	bioreactor metagenome	ILLUMINA	6/24/17	ERP010414	0	y	bioreactor metagenome	0	TRUE	1516.214	ENVO:bioreactor	ENVO:bioreactor	ENVO:fresh water	y	GAZ:United States of America	bioreactor sample	1076179	40.594	-105.075	TRUE	UCSDMI	TRUE	y	completed	Fulbright_biofuels
ERR874223	SAMEA3376081	ERX953826	1902.273	3	1	ERR874223	ERS717843	qiime_ppdid_189:1902.273	273	None	None	None	2/6/12	5.4	2.2	-	NaNO3	20	None	11/28/11	None	2/6/12	2/6/12 0:00	6	37	Bioreactor sample taken from panel S4 in system Viking	1.43E+04	5.71E+08	2	H2	70	273	2	3	700	0.05	0.15	193	S3	None	95	5	0	1.104	5.4	15.5	bioreactor content	1	winter	Viking	40	2.80E+07	5.99E+08	70	0.00E+00	0	2012	OTHER	151	PRJEB9328	"COLORADO CENTER FOR MICROBIAL ECOLOGY, UNIVERSITY "	public	sra	ncbi	6/23/17	3/9/18	0	unspecified	SINGLE	unspecified	METAGENOMIC	6/25/17	bioreactor metagenome	ILLUMINA	6/24/17	ERP010414	0	y	bioreactor metagenome	0	TRUE	1516.214	ENVO:bioreactor	ENVO:bioreactor	ENVO:fresh water	y	GAZ:United States of America	bioreactor sample	1076179	40.594	-105.075	TRUE	UCSDMI	TRUE	y	completed	Fulbright_biofuels
ERR874224	SAMEA3376082	ERX953827	1902.274	3	1	ERR874224	ERS717844	qiime_ppdid_189:1902.274	274	None	None	None	2/17/12	2	0.8	-	NaNO3	20	None	1/23/12	None	2/6/12	2/6/12 0:00	6	37	Bioreactor sample taken from panel S5 in system Viking	1.02E+04	1.65E+08	2	H3	14	274	2	3	407	0.06	0.17	204	S4	None	96	4	0	1.104	0.8	2.2	bioreactor content	0.6	winter	Viking	40	6.58E+06	1.72E+08	25	6.46E+04	4	2012	OTHER	151	PRJEB9328	"COLORADO CENTER FOR MICROBIAL ECOLOGY, UNIVERSITY "	public	sra	ncbi	6/23/17	3/9/18	0	unspecified	SINGLE	unspecified	METAGENOMIC	6/25/17	bioreactor metagenome	ILLUMINA	6/24/17	ERP010414	0	y	bioreactor metagenome	0	TRUE	1516.214	ENVO:bioreactor	ENVO:bioreactor	ENVO:fresh water	y	GAZ:United States of America	bioreactor sample	1076179	40.594	-105.075	TRUE	UCSDMI	TRUE	y	completed	Fulbright_biofuels
ERR874225	SAMEA3376083	ERX953828	1902.275	3	1	ERR874225	ERS717845	qiime_ppdid_189:1902.275	275	None	None	None	8/24/11	7.7	0.53	77:36 number1 M	NaNO3	20	None	8/12/11	None	8/12/11	8/12/11 0:00	12	224	Bioreactor sample taken from panel S6 in system Viking	2.45E+04	2.18E+08	3	G12	0	275	8	3	511	0.53	1.51	27	T-25	0.15	97.92	2.04	0	1.104	1.38	3.93	bioreactor content	0	summer	Flask	0.005	4.56E+06	2.23E+08	12	0.00E+00	0	2011	OTHER	151	PRJEB9328	"COLORADO CENTER FOR MICROBIAL ECOLOGY, UNIVERSITY "	public	sra	ncbi	6/23/17	3/9/18	0	unspecified	SINGLE	unspecified	METAGENOMIC	6/25/17	bioreactor metagenome	ILLUMINA	6/24/17	ERP010414	0	y	bioreactor metagenome	0	TRUE	1516.214	ENVO:bioreactor	ENVO:bioreactor	ENVO:fresh water	y	GAZ:United States of America	bioreactor sample	1076179	40.594	-105.075	TRUE	UCSDMI	TRUE	y	completed	Fulbright_biofuels
ERR874226	SAMEA3376084	ERX953829	1902.276	2	1	ERR874226	ERS717846	qiime_ppdid_189:1902.276	276	None	None	None	8/24/11	6.8	0.45	77:36 number2 M	NaNO3	20	None	8/12/11	None	8/12/11	8/12/11 0:00	12	224	Bioreactor sample taken from panel S7 in system Viking	2.43E+04	2.19E+08	3	H1	0	276	8	3	646	0.45	1.29	27	T-25	0.15	97.31	2.58	0.01	1.104	1.41	4.03	bioreactor content	0	summer	Flask	0.005	5.81E+06	2.25E+08	12	1.80E+04	2	2011	OTHER	151	PRJEB9328	"COLORADO CENTER FOR MICROBIAL ECOLOGY, UNIVERSITY "	public	sra	ncbi	6/23/17	3/9/18	0	unspecified	SINGLE	unspecified	METAGENOMIC	6/25/17	bioreactor metagenome	ILLUMINA	6/24/17	ERP010414	0	y	bioreactor metagenome	0	TRUE	1516.214	ENVO:bioreactor	ENVO:bioreactor	ENVO:fresh water	y	GAZ:United States of America	bioreactor sample	1076179	40.594	-105.075	TRUE	UCSDMI	TRUE	y	completed	Fulbright_biofuels
ERR874227	SAMEA3376085	ERX953830	1902.277	4	2	ERR874227	ERS717847	qiime_ppdid_189:1902.277	277	None	None	None	9/1/11	4.7	0.58	77:36 number1	NaNO3	20	None	8/12/11	None	8/19/11	8/19/11 0:00	19	231	Bioreactor sample taken from panel S8 in system Viking	2.38E+04	2.92E+08	3	H2	7	277	8	3	455	0.2	0.58	35	Table Flask	0.15	95.1	1.82	0	1.104	2.05	5.87	bioreactor content	0.4	summer	Flask	2	5.58E+06	3.07E+08	20	0.00E+00	0	2011	OTHER	151	PRJEB9328	"COLORADO CENTER FOR MICROBIAL ECOLOGY, UNIVERSITY "	public	sra	ncbi	6/23/17	3/9/18	0	unspecified	SINGLE	unspecified	METAGENOMIC	6/25/17	bioreactor metagenome	ILLUMINA	6/24/17	ERP010414	0	y	bioreactor metagenome	0	TRUE	1516.214	ENVO:bioreactor	ENVO:bioreactor	ENVO:fresh water	y	GAZ:United States of America	bioreactor sample	1076179	40.594	-105.075	TRUE	UCSDMI	TRUE	y	completed	Fulbright_biofuels
ERR874228	SAMEA3376086	ERX953831	1902.278	3	1	ERR874228	ERS717848	qiime_ppdid_189:1902.278	278	None	None	None	9/1/11	4.4	0.52	77:37 number1	NaNO3	20	None	8/12/11	None	8/19/11	8/19/11 0:00	19	231	Bioreactor sample taken from panel S1 in system Viking	2.33E+04	3.02E+08	3	H3	7	278	8	3	416	0.18	0.52	35	Table Flask	0.15	93.24	1.66	0	1.104	1.88	5.36	bioreactor content	0.4	summer	Flask	2	5.40E+06	3.24E+08	20	0.00E+00	0	2011	OTHER	151	PRJEB9328	"COLORADO CENTER FOR MICROBIAL ECOLOGY, UNIVERSITY "	public	sra	ncbi	6/23/17	3/9/18	0	unspecified	SINGLE	unspecified	METAGENOMIC	6/25/17	bioreactor metagenome	ILLUMINA	6/24/17	ERP010414	0	y	bioreactor metagenome	0	TRUE	1516.214	ENVO:bioreactor	ENVO:bioreactor	ENVO:fresh water	y	GAZ:United States of America	bioreactor sample	1076179	40.594	-105.075	TRUE	UCSDMI	TRUE	y	completed	Fulbright_biofuels
ERR874229	SAMEA3376087	ERX953832	1902.279	4	1	ERR874229	ERS717849	qiime_ppdid_189:1902.279	279	None	None	None	9/1/11	5.2	0.62	77:37 number2	NaNO3	20	None	8/12/11	None	8/19/11	8/19/11 0:00	19	231	Bioreactor sample taken from panel S2 in system Viking	2.31E+04	2.80E+08	3	H4	7	279	8	3	286	0.22	0.62	35	Table Flask	0.15	92.53	1.14	0	1.104	2.11	6.04	bioreactor content	0.4	summer	Flask	2	3.46E+06	3.02E+08	20	1.21E+04	1	2011	OTHER	151	PRJEB9328	"COLORADO CENTER FOR MICROBIAL ECOLOGY, UNIVERSITY "	public	sra	ncbi	6/23/17	3/9/18	0	unspecified	SINGLE	unspecified	METAGENOMIC	6/25/17	bioreactor metagenome	ILLUMINA	6/24/17	ERP010414	0	y	bioreactor metagenome	0	TRUE	1516.214	ENVO:bioreactor	ENVO:bioreactor	ENVO:fresh water	y	GAZ:United States of America	bioreactor sample	1076179	40.594	-105.075	TRUE	UCSDMI	TRUE	y	completed	Fulbright_biofuels
ERR874230	SAMEA3376088	ERX953833	1902.28	3	1	ERR874230	ERS717850	qiime_ppdid_189:1902.28	28	7.88	0.12	927	8/11/11	2.8	0.89	916	NaNO3	20	901	7/28/11	35.5	8/5/11	8/5/11 0:00	5	217	Bioreactor sample taken from panel B8 in system AGS	1.87E+04	4.66E+08	1	B7	8	28	8	3	5197	0.15	0.42	14	B9	54	75	20.79	3.9	1.104	1.77	5	bioreactor content	0.6	summer	AGS	200	1.29E+08	6.21E+08	13.75	2.45E+07	986	2011	OTHER	151	PRJEB9328	"COLORADO CENTER FOR MICROBIAL ECOLOGY, UNIVERSITY "	public	sra	ncbi	6/23/17	3/9/18	0	unspecified	SINGLE	unspecified	METAGENOMIC	6/25/17	bioreactor metagenome	ILLUMINA	6/24/17	ERP010414	0	y	bioreactor metagenome	0	TRUE	1516.214	ENVO:bioreactor	ENVO:bioreactor	ENVO:fresh water	y	GAZ:United States of America	bioreactor sample	1076179	40.594	-105.075	TRUE	UCSDMI	TRUE	y	completed	Fulbright_biofuels
ERR874231	SAMEA3376089	ERX953834	1902.28	4	1	ERR874231	ERS717851	qiime_ppdid_189:1902.280	280	None	None	None	9/1/11	5.5	0.67	77:37 number3	NaNO3	20	None	8/12/11	None	8/19/11	8/19/11 0:00	19	231	Bioreactor sample taken from panel S3 in system Viking	2.33E+04	2.61E+08	3	H5	7	280	8	3	343	0.23	0.67	35	Table Flask	0.15	93.06	1.37	0	1.104	2	5.71	bioreactor content	0.4	summer	Flask	2	3.84E+06	2.80E+08	20	1.12E+04	1	2011	OTHER	151	PRJEB9328	"COLORADO CENTER FOR MICROBIAL ECOLOGY, UNIVERSITY "	public	sra	ncbi	6/23/17	3/9/18	0	unspecified	SINGLE	unspecified	METAGENOMIC	6/25/17	bioreactor metagenome	ILLUMINA	6/24/17	ERP010414	0	y	bioreactor metagenome	0	TRUE	1516.214	ENVO:bioreactor	ENVO:bioreactor	ENVO:fresh water	y	GAZ:United States of America	bioreactor sample	1076179	40.594	-105.075	TRUE	UCSDMI	TRUE	y	completed	Fulbright_biofuels
